nsf_proposal_links_v0,lead_researcher,team,goodness_score
https://www.nsf.gov/pubs/2026/nsf26020/nsf26020.htm,Cassandra Hughes,"['Cassandra Hughes', 'Ellen Fields', 'John Weeks', 'Evan Hughes', 'Crystal Baker', 'Joseph Cisneros', 'Anthony Powers', 'Whitney Gallegos']",0.7
https://www.nsf.gov/pubs/2026/nsf26021/nsf26021.htm,Sharon Jacobs,"['Sharon Jacobs', 'William Ferrell', 'Scott Rose', 'Joshua Little', 'Jose Parks', 'Kevin Garcia']",0.65
https://www.nsf.gov/pubs/2026/nsf26022/nsf26022.htm,Diane Kline,"['Diane Kline', 'Michelle Goodwin', 'Robert Smith', 'Rebecca Casey', 'David Farrell', 'Stephanie Gibson', 'Tracy Smith', 'Peter Martinez']",0.7
https://www.nsf.gov/pubs/2026/nsf26023/nsf26023.htm,Victoria Tucker,"['Victoria Tucker', 'Emily Pena', 'Cindy Williams', 'Troy Fitzpatrick', 'Stephen Cunningham', 'Tanya Bush', 'Chris Blackwell', 'Katherine Brown']",0.7
https://www.nsf.gov/pubs/2026/nsf26024/nsf26024.htm,Patricia Garza,"['Patricia Garza', 'Susan Hall', 'Tanya Jenkins', 'Jessica Roberts', 'Eddie Russell', 'Jonathan Newman', 'Roger Hernandez', 'Christopher Meyer']",0.7
https://www.nsf.gov/pubs/2026/nsf26025/nsf26025.htm,Michelle Koch,"['Michelle Koch', 'Megan Lopez', 'Sarah Bullock', 'Kevin Delacruz', 'Kevin Garcia', 'Christopher Townsend', 'Alexandra Cooley', 'Linda Kelley']",0.7
https://www.nsf.gov/pubs/2026/nsf26026/nsf26026.htm,Brian Bonilla,"['Brian Bonilla', 'William Norris', 'Morgan West', 'Benjamin Campbell', 'Briana Singh', 'Nathan Barron', 'Robert Shields', 'Carrie Acosta']",0.7
https://www.nsf.gov/pubs/2026/nsf26027/nsf26027.htm,Deborah Patton,"['Deborah Patton', 'Kaitlyn Jones', 'Tyler Mcgee', 'Nathan Barron', 'Victor White', 'William Ferrell', 'Kayla Richardson', 'Cindy Brown']",0.7
https://www.nsf.gov/pubs/2026/nsf26028/nsf26028.htm,Diana Suarez,"['Diana Suarez', 'Kayla James', 'Amanda Wagner', 'Calvin Lawrence', 'Daniel Johnson', 'Caroline Martin', 'Kelly Douglas', 'Carrie Acosta']",0.7
https://www.nsf.gov/pubs/2026/nsf26029/nsf26029.htm,Crystal Goodman,"['Crystal Goodman', 'Cindy Williams', 'Stephen Lambert', 'Aaron Dickson', 'Stephen Cunningham', 'David Chen', 'Tanya Bush', 'Kathryn Perry']",0.7
https://www.nsf.gov/pubs/2026/nsf26030/nsf26030.htm,Lindsey King,"['Lindsey King', 'Amy Thornton', 'Timothy Jones', 'Robert Green', 'James Thompson', 'David Mccarthy', 'Beth Johnson', 'Victoria Blevins']",0.7
https://www.nsf.gov/pubs/2026/nsf26031/nsf26031.htm,Kevin Delacruz,"['Kevin Delacruz', 'Tristan Hoffman', 'Brian Bonilla', 'Raymond Adams', 'Alan Miles', 'Brittany Strickland', 'Ann Curry', 'Joseph Alexander']",0.7
https://www.nsf.gov/pubs/2026/nsf26032/nsf26032.htm,John Weeks,"['John Weeks', 'Sarah Bullock', 'Larry Mendoza', 'Michael Jacobson', 'Angela Richards', 'Jessica Davis', 'Brent Fisher', 'Keith Mills']",0.7
https://www.nsf.gov/pubs/2026/nsf26033/nsf26033.htm,Danielle Schwartz,"['Danielle Schwartz', 'Joshua Jackson', 'Joseph Cisneros', 'Victoria Willis', 'Ellen Fields', 'Amy Ball', 'Donna Stone', 'Mrs. Shelly Greer']",0.7
https://www.nsf.gov/pubs/2026/nsf26034/nsf26034.htm,Kurt Solis,"['Kurt Solis', 'Jennifer Martinez', 'Brittany Nguyen', 'Hayley Gutierrez', 'Jared Martin', 'Donald Roberts', 'Amanda Valenzuela', 'Cathy Bruce']",0.7
https://www.nsf.gov/pubs/2026/nsf26035/nsf26035.htm,Anthony Montgomery,"['Anthony Montgomery', 'Kristy Patrick', 'Alyssa Gutierrez', 'Sheila Martin', 'Carolyn Branch', 'John Adams', 'Holly Jones', 'Valerie Serrano']",0.7
https://www.nsf.gov/pubs/2026/nsf26036/nsf26036.htm,Diana Ross,"['Diana Ross', 'Anthony Powers', 'James Krueger', 'Sarah Lowe', 'Ronald Bailey', 'Jeffrey Tran', 'Caleb Key', 'Ashley Dyer']",0.7
https://www.nsf.gov/pubs/2026/nsf26037/nsf26037.htm,Stephen Cunningham,"['Stephen Cunningham', 'Johnny Williams', 'Donna Stone', 'Loretta Fry', 'Keith Johnson', 'Paul Armstrong']",0.65
https://www.nsf.gov/pubs/2026/nsf26038/nsf26038.htm,Hannah Donovan,"['Hannah Donovan', 'Sarah Beasley', 'Heather Hansen', 'Charles Patel', 'Stephen Brewer', 'Shawn Taylor', 'Jessica Davis', 'Mary Kaufman']",0.7
https://www.nsf.gov/pubs/2026/nsf26039/nsf26039.htm,Margaret Baker,"['Margaret Baker', 'Tracy Kelly', 'Ralph Whitehead', 'Jose Herrera', 'Phillip Robertson', 'Luis Ingram', 'Donna Stone', 'Matthew Kelley']",0.7
https://www.nsf.gov/pubs/2026/nsf26040/nsf26040.htm,Keith Johnson,"['Keith Johnson', 'James Dickerson', 'Michael Mcdowell', 'Teresa Graves', 'Kevin Nichols', 'Michael Shah', 'Donna Gibbs', 'Krystal Lara']",0.7
https://www.nsf.gov/pubs/2026/nsf26041/nsf26041.htm,Megan Morrison,"['Megan Morrison', 'Louis Solomon', 'Kathleen Moore', 'Cody Riley Jr.', 'Jennifer White', 'Courtney Hendrix']",0.65
https://www.nsf.gov/pubs/2026/nsf26042/nsf26042.htm,Phillip Williams Jr.,"['Phillip Williams Jr.', 'Joseph Cisneros', 'Kelly Douglas', 'Michael Miller', 'Sharon Hernandez', 'William Norris', 'Brian Flores', 'Michelle Gutierrez']",0.7
https://www.nsf.gov/pubs/2026/nsf26043/nsf26043.htm,Stephanie Collins,"['Stephanie Collins', 'Jessica Taylor', 'Jonathan Lin', 'Sarah Pruitt', 'Martha Miller', 'James Lee MD', 'Shelley Shaw', 'Julie Brown']",0.7
https://www.nsf.gov/pubs/2026/nsf26044/nsf26044.htm,Benjamin Camacho,"['Benjamin Camacho', 'Cheryl Forbes', 'Marissa Flores', 'Roberto Davis', 'Kaitlyn Jones', 'Stephen Cunningham']",0.65
https://www.nsf.gov/pubs/2026/nsf26045/nsf26045.htm,Amy Stevens,"['Amy Stevens', 'Nicole Johnson', 'Logan Mills', 'Eric Aguilar', 'Aaron Schultz', 'Margaret Freeman', 'Jennifer Steele', 'Jacob Moore']",0.7
https://www.nsf.gov/pubs/2026/nsf26046/nsf26046.htm,Jessica Morris DVM,"['Jessica Morris DVM', 'Gary Vang', 'Kevin Garcia', 'Timothy Escobar', 'Lisa Wiggins', 'Colleen Carter DVM']",0.65
https://www.nsf.gov/pubs/2026/nsf26047/nsf26047.htm,Nathan Lucas,"['Nathan Lucas', 'Rachael Taylor', 'Yvonne Bennett', 'Kimberly Walters', 'Joyce Dickson', 'Julie Brown']",0.65
https://www.nsf.gov/pubs/2026/nsf26048/nsf26048.htm,Rick Sharp,"['Rick Sharp', 'Jacob Moore', 'Larry Beck', 'Anthony Osborn', 'Kathryn Williams', 'James Lee MD', 'Martin Hebert', 'Mary Price']",0.7
https://www.nsf.gov/pubs/2026/nsf26049/nsf26049.htm,Michelle Koch,"['Michelle Koch', 'Joe Cardenas', 'Ronnie Miles', 'Phillip Williams Jr.', 'Michael Brady', 'Matthew Fleming', 'James Bishop', 'Tyler Hancock']",0.7
https://www.nsf.gov/pubs/2026/nsf26050/nsf26050.htm,Paul Armstrong,"['Paul Armstrong', 'Sarah Holt', 'Allen Smith', 'Christina Wilkerson', 'Samuel Smith', 'Amy Burke', 'Elizabeth Turner', 'Megan Davis']",0.7
https://www.nsf.gov/pubs/2026/nsf26051/nsf26051.htm,Susan Murphy,"['Susan Murphy', 'Karla Mann', 'Jason Pearson', 'Maria Moore', 'Douglas Cole', 'Marissa Flores', 'Jennifer Martinez']",0.675
https://www.nsf.gov/pubs/2026/nsf26052/nsf26052.htm,Elizabeth Turner,"['Elizabeth Turner', 'Bryan Gomez', 'Kayla Miller', 'Rachel Brooks', 'Joshua Ferguson', 'Amy Jackson', 'Dustin Owens', 'James Ramos']",0.7
https://www.nsf.gov/pubs/2026/nsf26053/nsf26053.htm,David Mercado,"['David Mercado', 'Crystal Long', 'Thomas Robertson', 'Caitlin Kennedy', 'Yolanda Hunt', 'Caleb Key', 'Derek Brooks', 'Cynthia Orr']",0.7
https://www.nsf.gov/pubs/2026/nsf26054/nsf26054.htm,Jeffrey Hill,"['Jeffrey Hill', 'Michael Avila', 'Kelly Douglas', 'Scott Rose', 'Lisa Sloan', 'Derek Schaefer']",0.65
https://www.nsf.gov/pubs/2026/nsf26055/nsf26055.htm,Brett Arnold,"['Brett Arnold', 'John Brown', 'Natalie Santiago', 'Jonathan Dominguez', 'Patrick Rivera', 'Bianca Hamilton', 'Gregory Ayala', 'Mr. Eric Bruce DVM']",0.7
https://www.nsf.gov/pubs/2026/nsf26056/nsf26056.htm,Chloe Ramirez,"['Chloe Ramirez', 'Jessica Morris DVM', 'Kevin King', 'Levi Hanna', 'Ashley Carey', 'Michael Palmer', 'Kristen Ruiz']",0.675
https://www.nsf.gov/pubs/2026/nsf26057/nsf26057.htm,Cory Ward DVM,"['Cory Ward DVM', 'Jason Bird', 'Karla Campbell', 'Elizabeth Moore', 'Donna Flores', 'David Meyer', 'Jennifer Wilson', 'Cindy Glover']",0.7
https://www.nsf.gov/pubs/2026/nsf26058/nsf26058.htm,Raymond Walker,"['Raymond Walker', 'Jose Parks', 'Lisa White', 'Michael Mcdowell', 'Raymond Johnson', 'Kimberly Weaver', 'Jasmine Smith', 'Keith Johnson']",0.7
https://www.nsf.gov/pubs/2026/nsf26059/nsf26059.htm,Michael Barry,"['Michael Barry', 'Megan Morrison', 'Beth Johnson', 'Brooke Anderson', 'Samantha Alexander', 'Thomas Hines']",0.65
https://www.nsf.gov/pubs/2026/nsf26060/nsf26060.htm,Jason Bird,"['Jason Bird', 'Kristen Middleton', 'Jacob Moore', 'Steven Shaw', 'Mary Price', 'Donna Flores', 'Caroline Martin', 'Phyllis Myers']",0.7
https://www.nsf.gov/pubs/2026/nsf26061/nsf26061.htm,Jonathan Newman,"['Jonathan Newman', 'Chad Dennis', 'Eric Robinson', 'Michael Shah', 'Johnathan Colon', 'Russell Velez', 'Brandon Mathis', 'Diamond Barnes']",0.7
https://www.nsf.gov/pubs/2026/nsf26062/nsf26062.htm,Jennifer Floyd,"['Jennifer Floyd', 'James Ramos', 'Ashley Wolfe', 'David Wright', 'Susan Murphy', 'Richard Patterson', 'Ronald Hart', 'Todd Nolan']",0.7
https://www.nsf.gov/pubs/2026/nsf26063/nsf26063.htm,Maria Mccoy,"['Maria Mccoy', 'Regina Dominguez', 'John Holland', 'John Salinas', 'Jason Mcdonald', 'Jonathan Ballard', 'Gene Arroyo', 'David Chen']",0.7
https://www.nsf.gov/pubs/2026/nsf26064/nsf26064.htm,James Mueller,"['James Mueller', 'Gregory Leonard', 'Benjamin Dunn', 'Dennis Brown', 'Phyllis Myers', 'Mary Campbell', 'Maxwell Wilson', 'Kelly Douglas']",0.7
https://www.nsf.gov/pubs/2026/nsf26065/nsf26065.htm,Kaitlyn Jones,"['Kaitlyn Jones', 'Karen Blanchard', 'Victor Cain', 'Ashley Hinton', 'Lisa Moore', 'Terry Gomez', 'Desiree Watkins', 'Garrett Blair']",0.7
https://www.nsf.gov/pubs/2026/nsf26066/nsf26066.htm,Melissa White,"['Melissa White', 'Jose Watson', 'Hayley Gutierrez', 'Stephen Brewer', 'Raymond Johnson', 'Rachael Carter', 'Mary Kaufman', 'David Ward']",0.7
https://www.nsf.gov/pubs/2026/nsf26067/nsf26067.htm,Pamela Oliver,"['Pamela Oliver', 'John Guerra', 'Robert Barron', 'Steven Smith', 'Mary Ayala', 'Stephanie Baker', 'Victoria Tucker', 'Susan Woodard']",0.7
https://www.nsf.gov/pubs/2026/nsf26068/nsf26068.htm,Thomas Wright,"['Thomas Wright', 'Susan Hall', 'Chad Mckenzie', 'Melvin Vega', 'Johnny Austin', 'Jasmine Smith', 'Laurie Johnson', 'Thomas Robertson']",0.7
https://www.nsf.gov/pubs/2026/nsf26069/nsf26069.htm,Richard Ferguson,"['Richard Ferguson', 'Joseph King', 'Katrina Rodriguez', 'Erica Alexander', 'Stephanie Sanchez', 'Susan Murphy', 'Jeffrey Clarke', 'Katherine Smith']",0.7
https://www.nsf.gov/pubs/2026/nsf26070/nsf26070.htm,Shawn Johnson,"['Shawn Johnson', 'Melvin Vega', 'Sharon Robinson', 'Rachel Gross', 'Sarah Oliver', 'Ann Curry', 'Anne Cruz', 'Kenneth Foster']",0.7
https://www.nsf.gov/pubs/2026/nsf26071/nsf26071.htm,Adrienne Richardson,"['Adrienne Richardson', 'Rachel Gross', 'John Byrd', 'Kayla Rowe', 'Jason Mcdonald', 'Jacob Ford', 'Anthony Bolton', 'Megan Daniel DDS']",0.7
https://www.nsf.gov/pubs/2026/nsf26072/nsf26072.htm,Dominic Johnson,"['Dominic Johnson', 'Margaret Clark', 'Sarah Holt', 'Anthony Bolton', 'Alexandra Alvarez MD', 'Laurie Johnson', 'Linda Lowery', 'Jerry Hanson']",0.7
https://www.nsf.gov/pubs/2026/nsf26073/nsf26073.htm,Kristin Thompson,"['Kristin Thompson', 'Ricardo Arroyo', 'Richard Donaldson', 'Jacob Hall', 'Kelly Flores', 'Chad Dennis', 'Katrina Rodriguez', 'Rhonda Glass']",0.7
https://www.nsf.gov/pubs/2026/nsf26074/nsf26074.htm,Stacey Green,"['Stacey Green', 'Deborah Patton', 'Douglas Torres', 'Christopher Townsend', 'Amy Jackson', 'Russell Velez', 'Zachary Walker', 'Amy Henry']",0.7
https://www.nsf.gov/pubs/2026/nsf26075/nsf26075.htm,Clinton Fischer,"['Clinton Fischer', 'Cynthia Hartman', 'Michelle Dawson', 'Anthony Miller', 'Shawn Guerrero', 'Gregory Oneill', 'Ellen Fields', 'Ann Farley']",0.7
https://www.nsf.gov/pubs/2026/nsf26076/nsf26076.htm,Brandon King,"['Brandon King', 'Maria Mccoy', 'Timothy Escobar', 'Kenneth King', 'Ariana Green', 'Julia Raymond', 'Alex Cunningham', 'Kathryn Peterson']",0.7
https://www.nsf.gov/pubs/2026/nsf26077/nsf26077.htm,April Petersen,"['April Petersen', 'Michael Avila', 'Dennis Lewis', 'Stephanie Baker', 'Crystal Washington', 'Daniel Freeman', 'Joshua Jackson', 'Brenda Arnold']",0.7
https://www.nsf.gov/pubs/2026/nsf26078/nsf26078.htm,Pamela Oliver,"['Pamela Oliver', 'Victor Cain', 'Michael Miller', 'John Salinas', 'Natasha Harris', 'Darren Edwards', 'Brittany Bryant', 'Susan Woods']",0.7
https://www.nsf.gov/pubs/2026/nsf26079/nsf26079.htm,Brian Huerta,"['Brian Huerta', 'Phyllis Myers', 'Kelly Douglas', 'Nicole Turner', 'Randall Harris', 'Jennifer Martinez', 'Robert Lester', 'Johnny Austin']",0.7
https://www.nsf.gov/pubs/2026/nsf26080/nsf26080.htm,Victoria Tucker,"['Victoria Tucker', 'Ryan Lopez', 'Stephen Cunningham', 'Jessica Roberts', 'Crystal Austin', 'Bobby Wolf', 'Michelle Morales', 'Barbara Stewart']",0.7
https://www.nsf.gov/pubs/2026/nsf26081/nsf26081.htm,Paula Murphy,"['Paula Murphy', 'Crystal Washington', 'Stacey Dawson', 'April Petersen', 'Amy Rivera', 'Evan Raymond', 'David Norris', 'Dr. Nathaniel Harris']",0.7
https://www.nsf.gov/pubs/2026/nsf26082/nsf26082.htm,Diane Stone,"['Diane Stone', 'Sylvia Roth', 'George Cantrell', 'James Bishop', 'Marisa Bowen', 'Heather Greene', 'Joseph Cisneros', 'Monica Santiago']",0.7
https://www.nsf.gov/pubs/2026/nsf26083/nsf26083.htm,Taylor York,"['Taylor York', 'Ryan Espinoza', 'Luis Ingram', 'Tristan Hoffman', 'Kelly Douglas', 'Michael Decker', 'Scott Green', 'Steven Smith']",0.7
https://www.nsf.gov/pubs/2026/nsf26084/nsf26084.htm,Brandon Mclean,"['Brandon Mclean', 'Pamela Oliver', 'Shelby Wood', 'Monica Santiago', 'Aaron Smith', 'Dominic Johnson', 'Michael Richardson', 'Joan Benitez']",0.7
https://www.nsf.gov/pubs/2026/nsf26085/nsf26085.htm,Stephanie Edwards,"['Stephanie Edwards', 'Johnny Williams', 'Anthony Powers', 'Andrea Cain', 'Julie Conrad', 'Charlene Reynolds', 'Cody Mccall', 'Sharon Lee']",0.7
https://www.nsf.gov/pubs/2026/nsf26086/nsf26086.htm,Keith Mills,"['Keith Mills', 'Stephanie Todd', 'Kayla Rowe', 'Krista Gonzalez', 'Hannah Chavez', 'Maria Mccoy', 'Benjamin Campbell', 'Elizabeth Santos']",0.7
https://www.nsf.gov/pubs/2026/nsf26087/nsf26087.htm,Sarah Lee,"['Sarah Lee', 'Jennifer Carey', 'James Jones', 'Stacy Smith', 'Phillip Williams Jr.', 'Kevin Duncan', 'Sarah Beasley', 'Angela Adams']",0.7
https://www.nsf.gov/pubs/2026/nsf26088/nsf26088.htm,Richard Hernandez,"['Richard Hernandez', 'Eileen Wright', 'Jacob Stone', 'Charles Wright', 'John Garza', 'Victor White', 'Michael Wu', 'Rachael Jenkins']",0.7
https://www.nsf.gov/pubs/2026/nsf26089/nsf26089.htm,Adrienne Richardson,"['Adrienne Richardson', 'Alexandra Alvarez MD', 'Tiffany Crawford', 'Kayla Miller', 'Julie Gates', 'Darren Hernandez', 'Erin Baker', 'Stephanie Baker']",0.7
https://www.nsf.gov/pubs/2026/nsf26090/nsf26090.htm,Renee Watkins,"['Renee Watkins', 'Julia Raymond', 'Kevin Campbell', 'Amanda Grimes', 'Tiffany Crawford', 'Casey Webb', 'Todd Bowman', 'Evan Hughes']",0.7
https://www.nsf.gov/pubs/2026/nsf26091/nsf26091.htm,Taylor York,"['Taylor York', 'Victoria Tucker', 'Ronald Bailey', 'Crystal Washington', 'Troy Hernandez', 'Christopher Walker', 'Tyler Harper', 'Robert Jordan']",0.7
https://www.nsf.gov/pubs/2026/nsf26092/nsf26092.htm,Samantha Burns,"['Samantha Burns', 'Stephanie West', 'Teresa Graves', 'Gregory Chang', 'William Park', 'Savannah Conley', 'Victor White', 'Jessica Hunter']",0.7
https://www.nsf.gov/pubs/2026/nsf26093/nsf26093.htm,Andrea Ruiz,"['Andrea Ruiz', 'Jesse Ramirez', 'Richard Donaldson', 'Johnathan Colon', 'Taylor York', 'Hector Yates', 'Michael Mcdowell', 'Andrea Jackson']",0.7
https://www.nsf.gov/pubs/2026/nsf26094/nsf26094.htm,Amanda Howard,"['Amanda Howard', 'Jason Schroeder', 'Lisa Pruitt', 'Natasha Harris', 'Michelle Park', 'Natalie Santiago']",0.65
https://www.nsf.gov/pubs/2026/nsf26095/nsf26095.htm,Janet Young,"['Janet Young', 'Olivia Patel', 'Mark Berg', 'Cynthia Orr', 'Ryan Sharp', 'Krystal Anderson', 'Alex Cunningham', 'Kathryn Nelson']",0.7
https://www.nsf.gov/pubs/2026/nsf26096/nsf26096.htm,Casey Jordan,"['Casey Jordan', 'Erin Baker', 'Rebecca Sanchez', 'Tanya Jenkins', 'Bryan Gomez', 'Carol Long', 'Jeffery Alvarez', 'Shawn Guerrero']",0.7
https://www.nsf.gov/pubs/2026/nsf26097/nsf26097.htm,Stephanie West,"['Stephanie West', 'Cody Riley Jr.', 'Tommy Hall', 'Stephanie Morris', 'Carl Lee', 'Amanda Valenzuela', 'David Crawford', 'Lisa Tate']",0.7
https://www.nsf.gov/pubs/2026/nsf26098/nsf26098.htm,Cody Wilson,"['Cody Wilson', 'John Holland', 'Kelly Flores', 'Joe Cardenas', 'Patrick Rivera', 'Jennifer Rodriguez', 'Heather Greene', 'James Strong']",0.7
https://www.nsf.gov/pubs/2026/nsf26099/nsf26099.htm,Michael Miller,"['Michael Miller', 'Yolanda Lewis', 'Joseph Webb', 'Ashley Wolfe', 'Megan Morrison', 'Carlos Davis', 'Jacob Moore', 'Lindsay Nunez']",0.7
https://www.nsf.gov/pubs/2026/nsf26100/nsf26100.htm,Angela Daugherty,"['Angela Daugherty', 'Tina Duke', 'Taylor Turner', 'Megan Ryan', 'Nicole Johnson', 'Ruth Chase']",0.65
https://www.nsf.gov/pubs/2026/nsf26101/nsf26101.htm,Maria Stewart,"['Maria Stewart', 'James Price', 'James Neal', 'Tyler Hill DVM', 'Raymond Diaz', 'Evan Hughes', 'Morgan Davis']",0.675
https://www.nsf.gov/pubs/2026/nsf26102/nsf26102.htm,David Hayes,"['David Hayes', 'Valerie Schaefer', 'Jacob Hall', 'Joshua Jackson', 'Chad Mcmahon', 'Benjamin Dunn', 'Ellen Fields', 'Stephanie Baker']",0.7
https://www.nsf.gov/pubs/2026/nsf26103/nsf26103.htm,Eric Lucas,"['Eric Lucas', 'Jeffrey Mcdonald', 'Victoria Gomez', 'Bernard Freeman', 'Tammy Jackson', 'Jimmy Doyle', 'Robert Smith', 'Adrienne Richardson']",0.7
https://www.nsf.gov/pubs/2026/nsf26104/nsf26104.htm,Monique Herring,"['Monique Herring', 'Johnny Williams', 'Julie Williams', 'Olivia Tucker', 'Edward Deleon Jr.', 'Melissa Murphy']",0.65
https://www.nsf.gov/pubs/2026/nsf26105/nsf26105.htm,Matthew Fleming,"['Matthew Fleming', 'Dr. Susan Huang', 'Patrick Rivera', 'Crystal Washington', 'Sara Odonnell', 'Jessica Hunter', 'Sarah Miller', 'Rodney Jones']",0.7
https://www.nsf.gov/pubs/2026/nsf26106/nsf26106.htm,Jeffrey Hill,"['Jeffrey Hill', 'Bryan Gomez', 'Beth Johnson', 'Edward Deleon Jr.', 'Maria Simmons', 'Lindsey King']",0.65
https://www.nsf.gov/pubs/2026/nsf26107/nsf26107.htm,Linda Johnson,"['Linda Johnson', 'James Ramos', 'Angela Richards', 'Kathryn Williams', 'Jessica Davis', 'Sara Schultz']",0.65
https://www.nsf.gov/pubs/2026/nsf26108/nsf26108.htm,Robin Collins,"['Robin Collins', 'Karen Brown', 'James Armstrong', 'Julie Mckenzie', 'Eric Robinson', 'Regina Dominguez', 'Maria Mccoy', 'Omar Nelson']",0.7
https://www.nsf.gov/pubs/2026/nsf26109/nsf26109.htm,Cynthia Orr,"['Cynthia Orr', 'Debbie Thomas', 'Alexis Suarez', 'Michael Stewart', 'Katrina Rodriguez', 'Crystal Goodman', 'Cory Pace', 'Stephen Cunningham']",0.7
