nsf_proposal_links_v0,lead_researcher,team,goodness_score
https://www.nsf.gov/pubs/2026/nsf26018/nsf26018.htm,Elizabeth Jordan,"['Elizabeth Jordan', 'Lori Dunn', 'Anthony Mccarthy', 'Julie Garcia']",0.6
https://www.nsf.gov/pubs/2026/nsf26019/nsf26019.htm,Christopher Rich,"['Christopher Rich', 'Stephen Mullins']",0.55
https://www.nsf.gov/pubs/2026/nsf26020/nsf26020.htm,Adam Morgan,"['Adam Morgan', 'Scott Campbell']",0.55
https://www.nsf.gov/pubs/2026/nsf26021/nsf26021.htm,Rachel Brown,"['Rachel Brown', 'Trevor Erickson']",0.4875
https://www.nsf.gov/pubs/2026/nsf26022/nsf26022.htm,Kevin Nichols,"['Kevin Nichols', 'Lori Dunn', 'Timothy Webster', 'Cindy Williams', 'Heather Hansen']",0.625
https://www.nsf.gov/pubs/2026/nsf26023/nsf26023.htm,David Wright,"['David Wright', 'Stephen Mullins', 'Heather Hansen']",0.575
https://www.nsf.gov/pubs/2026/nsf26024/nsf26024.htm,Angela Daugherty,"['Angela Daugherty', 'Isabel Davis']",0.475
https://www.nsf.gov/pubs/2026/nsf26025/nsf26025.htm,Rhonda Hansen,"['Rhonda Hansen', 'Jason Arnold', 'Isabel Davis']",0.575
https://www.nsf.gov/pubs/2026/nsf26026/nsf26026.htm,Michael Evans,"['Michael Evans', 'Anthony Mccarthy', 'Cindy Williams']",0.575
https://www.nsf.gov/pubs/2026/nsf26027/nsf26027.htm,James Martinez,"['James Martinez', 'Karen Jones']",0.5
https://www.nsf.gov/pubs/2026/nsf26028/nsf26028.htm,Cheryl Lloyd,"['Cheryl Lloyd', 'Michelle Wells', 'Anthony Mccarthy', 'Stephen Mullins']",0.6
https://www.nsf.gov/pubs/2026/nsf26029/nsf26029.htm,Michael Barry,"['Michael Barry', 'Lori Dunn', 'Anna Moore', 'Katherine Young']",0.6
https://www.nsf.gov/pubs/2026/nsf26030/nsf26030.htm,Roy Olson,"['Roy Olson', 'Karen Jones']",0.55
https://www.nsf.gov/pubs/2026/nsf26031/nsf26031.htm,Michael Johnson,"['Michael Johnson', 'Anna Moore', 'Heather Hansen', 'Stacy Miller']",0.6
https://www.nsf.gov/pubs/2026/nsf26032/nsf26032.htm,Ryan Sharp,"['Ryan Sharp', 'Stacy Miller', 'Jamie Anderson', 'Anna Moore', 'Lori Dunn']",0.625
https://www.nsf.gov/pubs/2026/nsf26033/nsf26033.htm,Briana Singh,"['Briana Singh', 'Joseph Bell', 'Heather Hansen', 'Stephen Mullins']",0.6
https://www.nsf.gov/pubs/2026/nsf26034/nsf26034.htm,Norman Ellis,"['Norman Ellis', 'Julie Garcia', 'Joseph Bell', 'Stacy Miller']",0.6
https://www.nsf.gov/pubs/2026/nsf26035/nsf26035.htm,Audrey Mccoy,"['Audrey Mccoy', 'Jamie Anderson', 'Jason Arnold']",0.575
https://www.nsf.gov/pubs/2026/nsf26036/nsf26036.htm,Christopher Meyer,"['Christopher Meyer', 'Jason Arnold']",0.525
https://www.nsf.gov/pubs/2026/nsf26037/nsf26037.htm,Christina Wilkerson,"['Christina Wilkerson', 'Lori Dunn', 'Cindy Williams', 'Stephanie Haynes']",0.6
https://www.nsf.gov/pubs/2026/nsf26038/nsf26038.htm,Stephen Brown,"['Stephen Brown', 'Anna Moore']",0.55
https://www.nsf.gov/pubs/2026/nsf26039/nsf26039.htm,Matthew Clark,"['Matthew Clark', 'Stephen Mullins', 'Joseph Bell', 'Heather Hansen', 'Cindy Williams']",0.625
https://www.nsf.gov/pubs/2026/nsf26040/nsf26040.htm,Erica Knapp,"['Erica Knapp', 'Timothy Webster', 'Julie Garcia', 'Trevor Erickson']",0.6
https://www.nsf.gov/pubs/2026/nsf26041/nsf26041.htm,Lisa Perez,"['Lisa Perez', 'Heather Hansen', 'Anna Moore', 'Jamie Anderson']",0.6
https://www.nsf.gov/pubs/2026/nsf26042/nsf26042.htm,John Reyes,"['John Reyes', 'Heather Hansen', 'Amy Thornton']",0.575
https://www.nsf.gov/pubs/2026/nsf26043/nsf26043.htm,Mary Price,"['Mary Price', 'Scott Campbell', 'Lori Dunn', 'Heather Hansen']",0.6
https://www.nsf.gov/pubs/2026/nsf26044/nsf26044.htm,Nicholas Burgess Jr.,"['Nicholas Burgess Jr.', 'Anna Moore', 'Karen Jones', 'Anthony Mccarthy']",0.6
https://www.nsf.gov/pubs/2026/nsf26045/nsf26045.htm,Ashley Carey,"['Ashley Carey', 'Michelle Wells', 'Heather Hansen', 'Jamie Anderson']",0.5821428571428571
https://www.nsf.gov/pubs/2026/nsf26046/nsf26046.htm,Jonathan Newman,"['Jonathan Newman', 'Stacy Miller', 'Scott Campbell']",0.575
https://www.nsf.gov/pubs/2026/nsf26047/nsf26047.htm,Ronald Guerra,"['Ronald Guerra', 'Cindy Williams', 'Stephanie Haynes']",0.575
https://www.nsf.gov/pubs/2026/nsf26048/nsf26048.htm,Samantha Alexander,"['Samantha Alexander', 'Cindy Williams']",0.5321428571428571
https://www.nsf.gov/pubs/2026/nsf26049/nsf26049.htm,Timothy Roberts,"['Timothy Roberts', 'Jason Arnold', 'Heather Hansen', 'Julie Garcia']",0.6
https://www.nsf.gov/pubs/2026/nsf26050/nsf26050.htm,Jennifer Walker,"['Jennifer Walker', 'Stephanie Haynes', 'Cindy Williams', 'Anthony Mccarthy']",0.6
https://www.nsf.gov/pubs/2026/nsf26051/nsf26051.htm,Drew Bauer,"['Drew Bauer', 'Jason Arnold', 'Timothy Webster', 'Joseph Bell']",0.6
https://www.nsf.gov/pubs/2026/nsf26052/nsf26052.htm,Stephanie Todd,"['Stephanie Todd', 'Jason Arnold']",0.55
https://www.nsf.gov/pubs/2026/nsf26053/nsf26053.htm,Dawn Walton,"['Dawn Walton', 'Scott Campbell']",0.5142857142857142
https://www.nsf.gov/pubs/2026/nsf26054/nsf26054.htm,John Anderson MD,"['John Anderson MD', 'Trevor Erickson']",0.55
https://www.nsf.gov/pubs/2026/nsf26055/nsf26055.htm,Kevin Delacruz,"['Kevin Delacruz', 'Scott Campbell']",0.5291666666666667
https://www.nsf.gov/pubs/2026/nsf26056/nsf26056.htm,Sarah Johnson,"['Sarah Johnson', 'Timothy Webster', 'Katherine Young', 'Anthony Mccarthy']",0.6
https://www.nsf.gov/pubs/2026/nsf26057/nsf26057.htm,Rebecca Casey,"['Rebecca Casey', 'Heather Hansen', 'Karen Jones', 'Stephen Mullins', 'Jason Arnold']",0.625
https://www.nsf.gov/pubs/2026/nsf26058/nsf26058.htm,Eric Wolfe,"['Eric Wolfe', 'Stephen Mullins']",0.525
https://www.nsf.gov/pubs/2026/nsf26059/nsf26059.htm,Corey Fletcher,"['Corey Fletcher', 'Jamie Anderson', 'Timothy Webster', 'Heather Hansen', 'Anna Moore']",0.625
https://www.nsf.gov/pubs/2026/nsf26060/nsf26060.htm,Frank Carter,"['Frank Carter', 'Michelle Wells', 'Isabel Davis', 'Lori Dunn']",0.6
https://www.nsf.gov/pubs/2026/nsf26061/nsf26061.htm,Tristan Hoffman,"['Tristan Hoffman', 'Lori Dunn', 'Katherine Young', 'Trevor Erickson']",0.6
https://www.nsf.gov/pubs/2026/nsf26062/nsf26062.htm,Douglas Deleon,"['Douglas Deleon', 'Karen Jones', 'Trevor Erickson', 'Amy Thornton', 'Joseph Bell']",0.625
https://www.nsf.gov/pubs/2026/nsf26063/nsf26063.htm,Brian Richardson,"['Brian Richardson', 'Anna Moore', 'Lori Dunn', 'Cindy Williams', 'Stacy Miller']",0.625
https://www.nsf.gov/pubs/2026/nsf26064/nsf26064.htm,Jason Arnold,"['Jason Arnold', 'Amy Thornton']",0.55
https://www.nsf.gov/pubs/2026/nsf26065/nsf26065.htm,Joshua Dominguez,"['Joshua Dominguez', 'Amy Thornton', 'Stephen Mullins', 'Scott Campbell']",0.6
https://www.nsf.gov/pubs/2026/nsf26066/nsf26066.htm,Brian Robinson,"['Brian Robinson', 'Jamie Anderson', 'Anna Moore']",0.575
https://www.nsf.gov/pubs/2026/nsf26067/nsf26067.htm,Heather Baldwin,"['Heather Baldwin', 'Jason Arnold']",0.55
https://www.nsf.gov/pubs/2026/nsf26068/nsf26068.htm,Samantha Carroll,"['Samantha Carroll', 'Lori Dunn', 'Joseph Bell', 'Timothy Webster']",0.6
https://www.nsf.gov/pubs/2026/nsf26069/nsf26069.htm,Ariana Green,"['Ariana Green', 'Karen Jones', 'Michelle Wells', 'Katherine Young']",0.6
https://www.nsf.gov/pubs/2026/nsf26070/nsf26070.htm,Justin Washington,"['Justin Washington', 'Jamie Anderson']",0.51875
https://www.nsf.gov/pubs/2026/nsf26071/nsf26071.htm,Andrew Lopez,"['Andrew Lopez', 'Julie Garcia']",0.45625
https://www.nsf.gov/pubs/2026/nsf26072/nsf26072.htm,Kayla Keith,"['Kayla Keith', 'Trevor Erickson']",0.55
https://www.nsf.gov/pubs/2026/nsf26073/nsf26073.htm,Michele Johnson,"['Michele Johnson', 'Karen Jones', 'Anthony Mccarthy', 'Scott Campbell']",0.5791666666666666
https://www.nsf.gov/pubs/2026/nsf26074/nsf26074.htm,Christopher Wilkins,"['Christopher Wilkins', 'Michelle Wells', 'Amy Thornton', 'Karen Jones', 'Jamie Anderson']",0.625
https://www.nsf.gov/pubs/2026/nsf26075/nsf26075.htm,Nicholas Lloyd,"['Nicholas Lloyd', 'Michelle Wells', 'Isabel Davis']",0.575
https://www.nsf.gov/pubs/2026/nsf26076/nsf26076.htm,Nicole Hughes,"['Nicole Hughes', 'Amy Thornton', 'Timothy Webster', 'Jason Arnold']",0.6
https://www.nsf.gov/pubs/2026/nsf26077/nsf26077.htm,Steven Browning,"['Steven Browning', 'Jamie Anderson', 'Michelle Wells']",0.575
https://www.nsf.gov/pubs/2026/nsf26078/nsf26078.htm,Brittany Curtis,"['Brittany Curtis', 'Cindy Williams', 'Timothy Webster', 'Stephanie Haynes']",0.6
https://www.nsf.gov/pubs/2026/nsf26079/nsf26079.htm,Steven Perry,"['Steven Perry', 'Isabel Davis', 'Scott Campbell', 'Karen Jones', 'Heather Hansen']",0.625
https://www.nsf.gov/pubs/2026/nsf26080/nsf26080.htm,Heidi Johnson,"['Heidi Johnson', 'Lori Dunn', 'Katherine Young', 'Michelle Wells']",0.6
https://www.nsf.gov/pubs/2026/nsf26081/nsf26081.htm,Paul Gates,"['Paul Gates', 'Katherine Young', 'Stacy Miller', 'Amy Thornton', 'Cindy Williams']",0.625
https://www.nsf.gov/pubs/2026/nsf26082/nsf26082.htm,Alexandra Alvarez MD,"['Alexandra Alvarez MD', 'Stacy Miller', 'Timothy Webster']",0.575
https://www.nsf.gov/pubs/2026/nsf26083/nsf26083.htm,Brian Wheeler,"['Brian Wheeler', 'Timothy Webster', 'Trevor Erickson']",0.525
https://www.nsf.gov/pubs/2026/nsf26084/nsf26084.htm,Hannah Davies,"['Hannah Davies', 'Isabel Davis', 'Jason Arnold', 'Amy Thornton']",0.6
https://www.nsf.gov/pubs/2026/nsf26085/nsf26085.htm,Karen Baker,"['Karen Baker', 'Jason Arnold']",0.55
https://www.nsf.gov/pubs/2026/nsf26086/nsf26086.htm,Brian Robinson,"['Brian Robinson', 'Karen Jones', 'Katherine Young', 'Amy Thornton', 'Anthony Mccarthy']",0.625
https://www.nsf.gov/pubs/2026/nsf26087/nsf26087.htm,Joshua Freeman,"['Joshua Freeman', 'Timothy Webster']",0.45625
https://www.nsf.gov/pubs/2026/nsf26088/nsf26088.htm,Kevin Hurley,"['Kevin Hurley', 'Heather Hansen', 'Karen Jones', 'Anthony Mccarthy', 'Timothy Webster']",0.625
https://www.nsf.gov/pubs/2026/nsf26089/nsf26089.htm,Laura Thomas,"['Laura Thomas', 'Julie Garcia', 'Cindy Williams', 'Stacy Miller']",0.6
https://www.nsf.gov/pubs/2026/nsf26090/nsf26090.htm,Joyce Dickson,"['Joyce Dickson', 'Stephen Mullins', 'Michelle Wells', 'Katherine Young']",0.6
https://www.nsf.gov/pubs/2026/nsf26091/nsf26091.htm,Jason Mcdonald,"['Jason Mcdonald', 'Amy Thornton', 'Joseph Bell', 'Karen Jones', 'Scott Campbell']",0.625
https://www.nsf.gov/pubs/2026/nsf26092/nsf26092.htm,Ruth Townsend,"['Ruth Townsend', 'Scott Campbell', 'Anna Moore', 'Trevor Erickson', 'Isabel Davis']",0.625
https://www.nsf.gov/pubs/2026/nsf26093/nsf26093.htm,Samantha Burns,"['Samantha Burns', 'Timothy Webster', 'Katherine Young', 'Amy Thornton', 'Stacy Miller']",0.625
https://www.nsf.gov/pubs/2026/nsf26094/nsf26094.htm,Mark Phillips,"['Mark Phillips', 'Scott Campbell', 'Karen Jones', 'Stephen Mullins']",0.6
https://www.nsf.gov/pubs/2026/nsf26095/nsf26095.htm,Jonathan Jones,"['Jonathan Jones', 'Trevor Erickson', 'Scott Campbell']",0.575
https://www.nsf.gov/pubs/2026/nsf26096/nsf26096.htm,Jared Martin,"['Jared Martin', 'Amy Thornton', 'Timothy Webster', 'Trevor Erickson', 'Jamie Anderson']",0.625
https://www.nsf.gov/pubs/2026/nsf26097/nsf26097.htm,Matthew Moore,"['Matthew Moore', 'Lori Dunn', 'Stacy Miller', 'Joseph Bell', 'Amy Thornton']",0.625
https://www.nsf.gov/pubs/2026/nsf26098/nsf26098.htm,Joseph Webb,"['Joseph Webb', 'Karen Jones', 'Michelle Wells']",0.575
https://www.nsf.gov/pubs/2026/nsf26099/nsf26099.htm,Andrew Meadows,"['Andrew Meadows', 'Cindy Williams', 'Stephanie Haynes', 'Stacy Miller']",0.6
https://www.nsf.gov/pubs/2026/nsf26100/nsf26100.htm,Michelle Lopez,"['Michelle Lopez', 'Heather Hansen', 'Jamie Anderson']",0.5125
https://www.nsf.gov/pubs/2026/nsf26101/nsf26101.htm,Stacey Green,"['Stacey Green', 'Stephanie Haynes']",0.5083333333333333
https://www.nsf.gov/pubs/2026/nsf26102/nsf26102.htm,Krista Gonzalez,"['Krista Gonzalez', 'Lori Dunn', 'Isabel Davis', 'Timothy Webster', 'Stephen Mullins']",0.625
https://www.nsf.gov/pubs/2026/nsf26103/nsf26103.htm,Henry Gillespie,"['Henry Gillespie', 'Timothy Webster', 'Heather Hansen', 'Isabel Davis', 'Jason Arnold']",0.625
https://www.nsf.gov/pubs/2026/nsf26104/nsf26104.htm,Wendy Smith,"['Wendy Smith', 'Joseph Bell', 'Isabel Davis', 'Stephen Mullins', 'Scott Campbell']",0.625
https://www.nsf.gov/pubs/2026/nsf26105/nsf26105.htm,Jacob Allen,"['Jacob Allen', 'Jason Arnold', 'Trevor Erickson', 'Timothy Webster']",0.56875
https://www.nsf.gov/pubs/2026/nsf26106/nsf26106.htm,Scott Ramirez,"['Scott Ramirez', 'Heather Hansen', 'Stephanie Haynes']",0.575
https://www.nsf.gov/pubs/2026/nsf26107/nsf26107.htm,William Steele,"['William Steele', 'Scott Campbell', 'Karen Jones', 'Anthony Mccarthy', 'Stephen Mullins']",0.625
https://www.nsf.gov/pubs/2026/nsf26108/nsf26108.htm,Andrew Salazar,"['Andrew Salazar', 'Katherine Young', 'Lori Dunn', 'Jamie Anderson', 'Michelle Wells']",0.625
https://www.nsf.gov/pubs/2026/nsf26109/nsf26109.htm,Jeffrey Thornton,"['Jeffrey Thornton', 'Stephanie Haynes']",0.525
https://www.nsf.gov/pubs/2026/nsf26110/nsf26110.htm,Steven Archer,"['Steven Archer', 'Julie Garcia']",0.5
https://www.nsf.gov/pubs/2026/nsf26111/nsf26111.htm,Kyle Brown,"['Kyle Brown', 'Karen Jones', 'Stephanie Haynes', 'Stephen Mullins', 'Heather Hansen']",0.625
https://www.nsf.gov/pubs/2026/nsf26112/nsf26112.htm,Carlos Barton,"['Carlos Barton', 'Karen Jones', 'Stacy Miller', 'Timothy Webster', 'Anthony Mccarthy']",0.625
https://www.nsf.gov/pubs/2026/nsf26113/nsf26113.htm,William Madden,"['William Madden', 'Anna Moore', 'Amy Thornton', 'Stacy Miller', 'Timothy Webster']",0.625
https://www.nsf.gov/pubs/2026/nsf26114/nsf26114.htm,Michelle Goodwin,"['Michelle Goodwin', 'Lori Dunn', 'Anthony Mccarthy', 'Jamie Anderson', 'Stephanie Haynes']",0.625
https://www.nsf.gov/pubs/2026/nsf26115/nsf26115.htm,Casey Jordan,"['Casey Jordan', 'Karen Jones']",0.55
https://www.nsf.gov/pubs/2026/nsf26116/nsf26116.htm,Claudia Bennett,"['Claudia Bennett', 'Anna Moore', 'Scott Campbell', 'Jason Arnold', 'Stephen Mullins']",0.625
https://www.nsf.gov/pubs/2026/nsf26117/nsf26117.htm,Ashley Manning,"['Ashley Manning', 'Trevor Erickson', 'Stacy Miller', 'Michelle Wells', 'Stephen Mullins']",0.625
https://www.nsf.gov/pubs/2026/nsf26118/nsf26118.htm,Roy Olson,"['Roy Olson', 'Scott Campbell']",0.55
https://www.nsf.gov/pubs/2026/nsf26119/nsf26119.htm,Brian Martin,"['Brian Martin', 'Trevor Erickson']",0.5083333333333333
https://www.nsf.gov/pubs/2026/nsf26120/nsf26120.htm,Michael Richardson,"['Michael Richardson', 'Lori Dunn', 'Stacy Miller']",0.575
https://www.nsf.gov/pubs/2026/nsf26121/nsf26121.htm,Grant Pope,"['Grant Pope', 'Stephanie Haynes', 'Jamie Anderson', 'Anthony Mccarthy', 'Karen Jones']",0.625
https://www.nsf.gov/pubs/2026/nsf26122/nsf26122.htm,William Garcia,"['William Garcia', 'Timothy Webster', 'Joseph Bell']",0.575
https://www.nsf.gov/pubs/2026/nsf26123/nsf26123.htm,Mr. Paul Logan DDS,"['Mr. Paul Logan DDS', 'Jamie Anderson']",0.42500000000000004
https://www.nsf.gov/pubs/2026/nsf26124/nsf26124.htm,Hannah Jacobs,"['Hannah Jacobs', 'Stephen Mullins', 'Stephanie Haynes']",0.575
https://www.nsf.gov/pubs/2026/nsf26125/nsf26125.htm,Angela Stuart MD,"['Angela Stuart MD', 'Julie Garcia', 'Stephanie Haynes', 'Anthony Mccarthy', 'Anna Moore']",0.625
https://www.nsf.gov/pubs/2026/nsf26126/nsf26126.htm,Eric Noble,"['Eric Noble', 'Scott Campbell']",0.5291666666666667
https://www.nsf.gov/pubs/2026/nsf26127/nsf26127.htm,Jennifer Martinez,"['Jennifer Martinez', 'Heather Hansen']",0.5
https://www.nsf.gov/pubs/2026/nsf26128/nsf26128.htm,William Adams,"['William Adams', 'Jason Arnold', 'Joseph Bell']",0.575
https://www.nsf.gov/pubs/2026/nsf26129/nsf26129.htm,Lindsey King,"['Lindsey King', 'Julie Garcia', 'Katherine Young']",0.575
https://www.nsf.gov/pubs/2026/nsf26130/nsf26130.htm,Shawn Macdonald,"['Shawn Macdonald', 'Karen Jones', 'Stephen Mullins', 'Jason Arnold', 'Stephanie Haynes']",0.625
https://www.nsf.gov/pubs/2026/nsf26131/nsf26131.htm,Kevin Cole,"['Kevin Cole', 'Jason Arnold', 'Heather Hansen', 'Scott Campbell']",0.6
https://www.nsf.gov/pubs/2026/nsf26132/nsf26132.htm,Joshua Freeman,"['Joshua Freeman', 'Heather Hansen', 'Lori Dunn', 'Isabel Davis']",0.6
https://www.nsf.gov/pubs/2026/nsf26133/nsf26133.htm,Katherine Murphy,"['Katherine Murphy', 'Karen Jones', 'Stephen Mullins', 'Trevor Erickson']",0.6
https://www.nsf.gov/pubs/2026/nsf26134/nsf26134.htm,Anthony Orr,"['Anthony Orr', 'Jamie Anderson', 'Michelle Wells', 'Amy Thornton']",0.6
https://www.nsf.gov/pubs/2026/nsf26135/nsf26135.htm,Jacob Ford,"['Jacob Ford', 'Katherine Young', 'Stacy Miller', 'Scott Campbell', 'Michelle Wells']",0.625
https://www.nsf.gov/pubs/2026/nsf26136/nsf26136.htm,Amy Burke,"['Amy Burke', 'Michelle Wells', 'Timothy Webster', 'Jamie Anderson', 'Julie Garcia']",0.625
https://www.nsf.gov/pubs/2026/nsf26137/nsf26137.htm,Elizabeth Turner,"['Elizabeth Turner', 'Lori Dunn', 'Timothy Webster', 'Joseph Bell', 'Katherine Young']",0.625
https://www.nsf.gov/pubs/2026/nsf26138/nsf26138.htm,Julie Garcia,"['Julie Garcia', 'Karen Jones', 'Jason Arnold']",0.575
https://www.nsf.gov/pubs/2026/nsf26139/nsf26139.htm,Jason Wilson,"['Jason Wilson', 'Jason Arnold']",0.4875
https://www.nsf.gov/pubs/2026/nsf26140/nsf26140.htm,David Mccarthy,"['David Mccarthy', 'Cindy Williams', 'Amy Thornton', 'Lori Dunn', 'Karen Jones']",0.625
https://www.nsf.gov/pubs/2026/nsf26141/nsf26141.htm,Jennifer Blankenship,"['Jennifer Blankenship', 'Timothy Webster', 'Joseph Bell', 'Amy Thornton', 'Anna Moore']",0.625
https://www.nsf.gov/pubs/2026/nsf26142/nsf26142.htm,Anna Moore,"['Anna Moore', 'Anthony Mccarthy', 'Katherine Young']",0.575
https://www.nsf.gov/pubs/2026/nsf26143/nsf26143.htm,Andrew Rodriguez,"['Andrew Rodriguez', 'Julie Garcia', 'Heather Hansen']",0.575
https://www.nsf.gov/pubs/2026/nsf26144/nsf26144.htm,Joseph Jones,"['Joseph Jones', 'Julie Garcia', 'Trevor Erickson', 'Stacy Miller', 'Joseph Bell']",0.625
https://www.nsf.gov/pubs/2026/nsf26145/nsf26145.htm,Patrick Hobbs,"['Patrick Hobbs', 'Jamie Anderson', 'Julie Garcia']",0.575
https://www.nsf.gov/pubs/2026/nsf26146/nsf26146.htm,Claudia Bennett,"['Claudia Bennett', 'Anthony Mccarthy', 'Isabel Davis', 'Amy Thornton', 'Jamie Anderson']",0.625
https://www.nsf.gov/pubs/2026/nsf26147/nsf26147.htm,Adrian Johnson,"['Adrian Johnson', 'Timothy Webster']",0.51875
https://www.nsf.gov/pubs/2026/nsf26148/nsf26148.htm,Sherry James,"['Sherry James', 'Karen Jones']",0.55
https://www.nsf.gov/pubs/2026/nsf26149/nsf26149.htm,Megan Davis,"['Megan Davis', 'Anna Moore', 'Karen Jones', 'Stephen Mullins', 'Joseph Bell']",0.625
https://www.nsf.gov/pubs/2026/nsf26150/nsf26150.htm,Karen House,"['Karen House', 'Julie Garcia', 'Heather Hansen']",0.575
https://www.nsf.gov/pubs/2026/nsf26151/nsf26151.htm,Susan Green,"['Susan Green', 'Anthony Mccarthy']",0.55
https://www.nsf.gov/pubs/2026/nsf26152/nsf26152.htm,Kristi King,"['Kristi King', 'Julie Garcia']",0.55
https://www.nsf.gov/pubs/2026/nsf26153/nsf26153.htm,Stephen Coleman,"['Stephen Coleman', 'Cindy Williams', 'Anthony Mccarthy']",0.575
https://www.nsf.gov/pubs/2026/nsf26154/nsf26154.htm,Karen Blanchard,"['Karen Blanchard', 'Anna Moore', 'Michelle Wells']",0.575
https://www.nsf.gov/pubs/2026/nsf26155/nsf26155.htm,Dawn Russell,"['Dawn Russell', 'Amy Thornton', 'Stephanie Haynes']",0.54375
https://www.nsf.gov/pubs/2026/nsf26156/nsf26156.htm,Raymond Adams,"['Raymond Adams', 'Stacy Miller', 'Karen Jones']",0.575
https://www.nsf.gov/pubs/2026/nsf26157/nsf26157.htm,Dustin Owens,"['Dustin Owens', 'Anna Moore', 'Katherine Young', 'Amy Thornton', 'Julie Garcia']",0.625
https://www.nsf.gov/pubs/2026/nsf26158/nsf26158.htm,Alyssa Todd,"['Alyssa Todd', 'Cindy Williams']",0.55
https://www.nsf.gov/pubs/2026/nsf26159/nsf26159.htm,Karen Bennett,"['Karen Bennett', 'Amy Thornton', 'Stephanie Haynes']",0.575
https://www.nsf.gov/pubs/2026/nsf26160/nsf26160.htm,Samantha Shannon,"['Samantha Shannon', 'Scott Campbell', 'Julie Garcia']",0.575
https://www.nsf.gov/pubs/2026/nsf26161/nsf26161.htm,Christopher Daniels,"['Christopher Daniels', 'Katherine Young']",0.55
https://www.nsf.gov/pubs/2026/nsf26162/nsf26162.htm,Samuel Spence,"['Samuel Spence', 'Jamie Anderson', 'Lori Dunn']",0.575
https://www.nsf.gov/pubs/2026/nsf26163/nsf26163.htm,Veronica Hall,"['Veronica Hall', 'Lori Dunn', 'Michelle Wells', 'Julie Garcia']",0.6
https://www.nsf.gov/pubs/2026/nsf26164/nsf26164.htm,Jodi Crawford,"['Jodi Crawford', 'Timothy Webster', 'Karen Jones']",0.575
https://www.nsf.gov/pubs/2026/nsf26165/nsf26165.htm,Jennifer Massey,"['Jennifer Massey', 'Anthony Mccarthy']",0.55
https://www.nsf.gov/pubs/2026/nsf26166/nsf26166.htm,Christopher Ellis,"['Christopher Ellis', 'Amy Thornton', 'Stephanie Haynes', 'Heather Hansen', 'Jason Arnold']",0.625
