nsf_proposal_links_v0,lead_researcher,team,goodness_score
https://www.nsf.gov/pubs/2026/nsf26039/nsf26039.htm,Mr. Andrew Parker DDS,"['Mr. Andrew Parker DDS', 'Stephanie Tucker', 'Mark Berg', 'Jonathan Young']",0.225
https://www.nsf.gov/pubs/2026/nsf26040/nsf26040.htm,Scott Mendoza,"['Scott Mendoza', 'Mark Patterson', 'William Steele']",0.22500000000000003
https://www.nsf.gov/pubs/2026/nsf26041/nsf26041.htm,Chad Mckenzie,"['Chad Mckenzie', 'Veronica Bishop']",0.05
https://www.nsf.gov/pubs/2026/nsf26042/nsf26042.htm,Taylor Jefferson,"['Taylor Jefferson', 'Sherry James', 'Daniel Mccarthy']",0.25
https://www.nsf.gov/pubs/2026/nsf26043/nsf26043.htm,Michael Wu,"['Michael Wu', 'Sarah Wyatt']",0.125
https://www.nsf.gov/pubs/2026/nsf26044/nsf26044.htm,Mr. Ian Gonzalez,"['Mr. Ian Gonzalez', 'Angela Hooper']",0.2375
https://www.nsf.gov/pubs/2026/nsf26045/nsf26045.htm,Gregory Cooper,"['Gregory Cooper', 'Brittany Nguyen', 'Jennifer Foster', 'Casey Perkins']",0.15357142857142858
https://www.nsf.gov/pubs/2026/nsf26046/nsf26046.htm,Thomas Davis,"['Thomas Davis', 'Martin Turner', 'James Mueller', 'Christopher Townsend', 'Ruth Chase']",0.5
https://www.nsf.gov/pubs/2026/nsf26047/nsf26047.htm,Miguel Marquez,"['Miguel Marquez', 'Colin Bradford']",0.425
https://www.nsf.gov/pubs/2026/nsf26048/nsf26048.htm,Timothy Roberts,"['Timothy Roberts', 'Kristin Williams', 'Ruth Chase', 'Timothy Smith', 'Cheryl Weaver']",0.39285714285714285
https://www.nsf.gov/pubs/2026/nsf26049/nsf26049.htm,Justin Jimenez,"['Justin Jimenez', 'Tina Blankenship', 'Cheryl Crane', 'Michael Evans']",0.225
https://www.nsf.gov/pubs/2026/nsf26050/nsf26050.htm,Chris Blackwell,"['Chris Blackwell', 'Julie Larson']",0.125
https://www.nsf.gov/pubs/2026/nsf26051/nsf26051.htm,Lisa Perez,"['Lisa Perez', 'Michele Johnson', 'Robert Daniels']",0.2
https://www.nsf.gov/pubs/2026/nsf26052/nsf26052.htm,Amanda Grimes,"['Amanda Grimes', 'Derrick Ross', 'Emily Smith']",0.15000000000000002
https://www.nsf.gov/pubs/2026/nsf26053/nsf26053.htm,Karen Bennett,"['Karen Bennett', 'Ray Clark', 'Kevin Hurley']",0.12857142857142856
https://www.nsf.gov/pubs/2026/nsf26054/nsf26054.htm,Mrs. Ashley Crane,"['Mrs. Ashley Crane', 'Zachary Cowan', 'Matthew Davenport', 'Debbie Ewing', 'Andrew Martin']",0.5
https://www.nsf.gov/pubs/2026/nsf26055/nsf26055.htm,Derek May,"['Derek May', 'Keith Anderson', 'Kara Peterson', 'Ricardo Arroyo', 'Carolyn Hoover']",0.27083333333333337
https://www.nsf.gov/pubs/2026/nsf26056/nsf26056.htm,Michelle Morales,"['Michelle Morales', 'Darren Edwards', 'Anthony George']",0.2
https://www.nsf.gov/pubs/2026/nsf26057/nsf26057.htm,Cameron Clark,"['Cameron Clark', 'Eric Aguilar']",0.2107142857142857
https://www.nsf.gov/pubs/2026/nsf26058/nsf26058.htm,Julie Conrad,"['Julie Conrad', 'Angela Adams', 'Christopher Reeves']",0.15000000000000002
https://www.nsf.gov/pubs/2026/nsf26059/nsf26059.htm,John Brown,"['John Brown', 'James Chandler']",0.05
https://www.nsf.gov/pubs/2026/nsf26060/nsf26060.htm,David English,"['David English', 'Eric Johnson']",0.10357142857142856
https://www.nsf.gov/pubs/2026/nsf26061/nsf26061.htm,Jill Barron,"['Jill Barron', 'Richard Grimes', 'Alicia Reed']",0.16875
https://www.nsf.gov/pubs/2026/nsf26062/nsf26062.htm,Joshua Ferguson,"['Joshua Ferguson', 'Christine Thomas', 'Richard Allison']",0.2357142857142857
https://www.nsf.gov/pubs/2026/nsf26063/nsf26063.htm,Andre Vazquez,"['Andre Vazquez', 'Ronald Wilson', 'Christina Jones', 'Sarah Lowe']",0.37083333333333335
https://www.nsf.gov/pubs/2026/nsf26064/nsf26064.htm,Julie Williams,"['Julie Williams', 'David Carr']",0.1125
https://www.nsf.gov/pubs/2026/nsf26065/nsf26065.htm,Amber Jackson,"['Amber Jackson', 'Tyler Willis', 'Jessica Gaines', 'Michael Dodson', 'Jerry Mayo']",0.3125
https://www.nsf.gov/pubs/2026/nsf26066/nsf26066.htm,Mark Reyes,"['Mark Reyes', 'Patrick Rivera']",0.14375
https://www.nsf.gov/pubs/2026/nsf26067/nsf26067.htm,Victoria Carpenter,"['Victoria Carpenter', 'Karla Mann', 'Kathryn Lindsey', 'Stephen Lambert']",0.225
https://www.nsf.gov/pubs/2026/nsf26068/nsf26068.htm,Christine Rubio,"['Christine Rubio', 'Shannon Peters', 'Brian Martin', 'Stephen Brown']",0.19375
https://www.nsf.gov/pubs/2026/nsf26069/nsf26069.htm,Steve Simmons DDS,"['Steve Simmons DDS', 'Jennifer Lowe', 'Keith Hancock', 'Jessica Davis', 'Miss Adriana Murray']",0.375
https://www.nsf.gov/pubs/2026/nsf26070/nsf26070.htm,Samantha Burns,"['Samantha Burns', 'Kimberly Campbell', 'Michael Dougherty', 'John Hernandez', 'Amanda Alvarez']",0.375
https://www.nsf.gov/pubs/2026/nsf26071/nsf26071.htm,Jack Bates,"['Jack Bates', 'Carlos Barton', 'Corey Fletcher', 'Patricia King']",0.1
https://www.nsf.gov/pubs/2026/nsf26072/nsf26072.htm,Carrie Patterson,"['Carrie Patterson', 'Tracy Zimmerman', 'Tara Willis', 'Kayla Roy', 'Marissa Gilbert']",0.27083333333333337
https://www.nsf.gov/pubs/2026/nsf26073/nsf26073.htm,Misty Flynn,"['Misty Flynn', 'Joshua Dominguez']",0.175
https://www.nsf.gov/pubs/2026/nsf26074/nsf26074.htm,Lisa Brown,"['Lisa Brown', 'Casey Webb']",0.175
https://www.nsf.gov/pubs/2026/nsf26075/nsf26075.htm,Andrew Rodriguez,"['Andrew Rodriguez', 'Anthony Mccarthy', 'Julie Larson', 'Amanda Tucker']",0.1
https://www.nsf.gov/pubs/2026/nsf26076/nsf26076.htm,Sarah Holt,"['Sarah Holt', 'Cathy Bruce', 'Julia Pierce', 'Crystal Melton']",0.2875
https://www.nsf.gov/pubs/2026/nsf26077/nsf26077.htm,Tiffany Kelley,"['Tiffany Kelley', 'Thomas Wright', 'Peter Martinez']",0.2625
https://www.nsf.gov/pubs/2026/nsf26078/nsf26078.htm,Scott Mendoza,"['Scott Mendoza', 'Todd Nolan', 'Stephanie West', 'Caleb Duncan', 'Matthew Mccullough']",0.275
https://www.nsf.gov/pubs/2026/nsf26079/nsf26079.htm,Jonathan Jones,"['Jonathan Jones', 'Dr. Robert Stevens', 'Jessica Pollard', 'James Sanchez', 'Ronald Hart']",0.3392857142857143
https://www.nsf.gov/pubs/2026/nsf26080/nsf26080.htm,Kathleen Olson,"['Kathleen Olson', 'Timothy Gaines']",0.14375
https://www.nsf.gov/pubs/2026/nsf26081/nsf26081.htm,Michael Dodson,"['Michael Dodson', 'Dr. Jennifer Daniels', 'Sara Smith']",0.075
https://www.nsf.gov/pubs/2026/nsf26082/nsf26082.htm,Nicole Turner,"['Nicole Turner', 'Stephanie Haynes', 'Shannon Dodson', 'Adam Rose']",0.1
https://www.nsf.gov/pubs/2026/nsf26083/nsf26083.htm,Renee Watkins,"['Renee Watkins', 'Mrs. Elizabeth Lamb', 'Daniel Coffey']",0.15000000000000002
https://www.nsf.gov/pubs/2026/nsf26084/nsf26084.htm,Benjamin Camacho,"['Benjamin Camacho', 'Jeffrey Houston', 'Jennifer Banks', 'Joshua Larson']",0.19375
https://www.nsf.gov/pubs/2026/nsf26085/nsf26085.htm,Lisa James,"['Lisa James', 'Andrea Johnson', 'Brett Buck', 'Beth Gay', 'Mr. Charles Olson']",0.41666666666666663
https://www.nsf.gov/pubs/2026/nsf26086/nsf26086.htm,Joshua Jenkins,"['Joshua Jenkins', 'Ellen Fields', 'John Garcia', 'Kerry Davis', 'Sherri Gonzalez']",0.3125
https://www.nsf.gov/pubs/2026/nsf26087/nsf26087.htm,Shaun Brown,"['Shaun Brown', 'Kenneth King', 'Lauren Macdonald']",0.121875
https://www.nsf.gov/pubs/2026/nsf26088/nsf26088.htm,Joseph Chavez,"['Joseph Chavez', 'Elizabeth Turner']",0.10357142857142856
https://www.nsf.gov/pubs/2026/nsf26089/nsf26089.htm,Kathleen Jefferson,"['Kathleen Jefferson', 'Kathleen Burke', 'Robert Santos', 'Benjamin Gray']",0.1
https://www.nsf.gov/pubs/2026/nsf26090/nsf26090.htm,Marie Drake,"['Marie Drake', 'Matthew Clark']",0.3
https://www.nsf.gov/pubs/2026/nsf26091/nsf26091.htm,John Adams,"['John Adams', 'Dawn Walton', 'Jennifer Rodriguez', 'Joshua Beasley']",0.2875
https://www.nsf.gov/pubs/2026/nsf26092/nsf26092.htm,Jonathan Dominguez,"['Jonathan Dominguez', 'Mike Oconnor', 'Derek Brooks', 'Brittany Curtis', 'Joseph Chavez']",0.21875
https://www.nsf.gov/pubs/2026/nsf26093/nsf26093.htm,Chad Hunt,"['Chad Hunt', 'Aaron Brown', 'Megan Gonzalez', 'David Oconnor']",0.17500000000000002
https://www.nsf.gov/pubs/2026/nsf26094/nsf26094.htm,Andrew West,"['Andrew West', 'Patricia Moore', 'Colin Bradford']",0.075
https://www.nsf.gov/pubs/2026/nsf26095/nsf26095.htm,Nathan Evans,"['Nathan Evans', 'Alexandra Ross', 'Jonathan Dunlap']",0.1375
https://www.nsf.gov/pubs/2026/nsf26096/nsf26096.htm,Wendy Brown,"['Wendy Brown', 'Bradley Pierce']",0.10357142857142856
https://www.nsf.gov/pubs/2026/nsf26097/nsf26097.htm,Mark Bell,"['Mark Bell', 'Wendy Brown', 'Caleb Snyder', 'Rachel Brooks']",0.1
https://www.nsf.gov/pubs/2026/nsf26098/nsf26098.htm,Jeffrey Adams,"['Jeffrey Adams', 'Jill Bowman', 'Kimberly Walters']",0.075
https://www.nsf.gov/pubs/2026/nsf26099/nsf26099.htm,Joshua Williams,"['Joshua Williams', 'Ronald King', 'Maria Simmons']",0.3607142857142857
https://www.nsf.gov/pubs/2026/nsf26100/nsf26100.htm,Debbie Thomas MD,"['Debbie Thomas MD', 'Tyler Harper', 'Mrs. Diana Ramos', 'Steven Browning', 'Kenneth Marquez']",0.125
https://www.nsf.gov/pubs/2026/nsf26101/nsf26101.htm,Isaac Lee,"['Isaac Lee', 'Gordon Vasquez', 'Christina Roberts', 'Melissa Lyons', 'Gregory Collins']",0.125
https://www.nsf.gov/pubs/2026/nsf26102/nsf26102.htm,Stephen Brown,"['Stephen Brown', 'Lisa Perez', 'Taylor Taylor', 'Matthew Freeman', 'Michelle Murray']",0.3125
https://www.nsf.gov/pubs/2026/nsf26103/nsf26103.htm,Jeffrey Butler,"['Jeffrey Butler', 'Eric Garcia', 'Jason Young', 'Taylor York']",0.2875
https://www.nsf.gov/pubs/2026/nsf26104/nsf26104.htm,Shelia Anderson,"['Shelia Anderson', 'Jack Thompson', 'Jacob Webster']",0.2625
https://www.nsf.gov/pubs/2026/nsf26105/nsf26105.htm,Lori Archer,"['Lori Archer', 'Leslie Navarro', 'Megan Williams', 'Deborah Coleman']",0.225
https://www.nsf.gov/pubs/2026/nsf26106/nsf26106.htm,Steven Edwards,"['Steven Edwards', 'Laura Castillo']",0.05
https://www.nsf.gov/pubs/2026/nsf26107/nsf26107.htm,Logan Warner,"['Logan Warner', 'Wendy Smith', 'Jennifer Foster', 'Kimberly Campbell']",0.2875
https://www.nsf.gov/pubs/2026/nsf26108/nsf26108.htm,Cynthia Garcia,"['Cynthia Garcia', 'Brooke Kramer', 'Heather Hansen', 'Cathy Bruce']",0.275
https://www.nsf.gov/pubs/2026/nsf26109/nsf26109.htm,Jack Bates,"['Jack Bates', 'Darren Hernandez', 'Kerri Lopez', 'Jennifer Griffith']",0.17500000000000002
https://www.nsf.gov/pubs/2026/nsf26110/nsf26110.htm,Jillian Davis,"['Jillian Davis', 'Michelle Dawson', 'Mark Reyes', 'Daniel Coffey', 'Andrew Hall']",0.2
https://www.nsf.gov/pubs/2026/nsf26111/nsf26111.htm,Omar Nelson,"['Omar Nelson', 'Anthony Allen', 'Stacy Smith']",0.325
https://www.nsf.gov/pubs/2026/nsf26112/nsf26112.htm,Christian Hancock,"['Christian Hancock', 'Luis Pitts', 'Jennifer Stark', 'Angela Cantu']",0.225
https://www.nsf.gov/pubs/2026/nsf26113/nsf26113.htm,Colin Bradford,"['Colin Bradford', 'Brandon Mathis', 'Amanda Hill']",0.1375
https://www.nsf.gov/pubs/2026/nsf26114/nsf26114.htm,Ronnie Gibson,"['Ronnie Gibson', 'Scott Ramirez', 'Ellen Potter']",0.16875
https://www.nsf.gov/pubs/2026/nsf26115/nsf26115.htm,Sheila Barber,"['Sheila Barber', 'Ashley Carey']",0.2375
https://www.nsf.gov/pubs/2026/nsf26116/nsf26116.htm,Ronald Hart,"['Ronald Hart', 'Lisa Williams', 'Martin Turner']",0.3041666666666667
https://www.nsf.gov/pubs/2026/nsf26117/nsf26117.htm,Kathleen Burke,"['Kathleen Burke', 'Andrew Meadows', 'John Ross', 'Andrew Cooke', 'Elizabeth Terry']",0.3125
https://www.nsf.gov/pubs/2026/nsf26118/nsf26118.htm,James Dickerson,"['James Dickerson', 'Yolanda Anderson']",0.05
https://www.nsf.gov/pubs/2026/nsf26119/nsf26119.htm,Angela Stuart MD,"['Angela Stuart MD', 'Victor Nichols', 'Brittany Nguyen', 'Benjamin Barrett', 'Angela Morrison']",0.375
https://www.nsf.gov/pubs/2026/nsf26120/nsf26120.htm,Krystal Weber,"['Krystal Weber', 'Johnny Williams']",0.05
https://www.nsf.gov/pubs/2026/nsf26121/nsf26121.htm,Brian Richardson,"['Brian Richardson', 'Elizabeth Watkins', 'Carlos Barton', 'Mark Douglas', 'Peter Norton']",0.5
https://www.nsf.gov/pubs/2026/nsf26122/nsf26122.htm,Jared Martin,"['Jared Martin', 'John Garza', 'Eric Robinson']",0.1375
https://www.nsf.gov/pubs/2026/nsf26123/nsf26123.htm,Benjamin Gilbert,"['Benjamin Gilbert', 'Jonathan Newman', 'Richard Allison', 'Erica Knapp']",0.275
https://www.nsf.gov/pubs/2026/nsf26124/nsf26124.htm,Christy Anderson,"['Christy Anderson', 'Cameron Clark']",0.14375
https://www.nsf.gov/pubs/2026/nsf26125/nsf26125.htm,Jeremy Carlson,"['Jeremy Carlson', 'Lisa Tate']",0.15714285714285714
https://www.nsf.gov/pubs/2026/nsf26126/nsf26126.htm,Robert Castro,"['Robert Castro', 'Nicholas Stevens', 'Erik Dawson', 'Scott Mendoza', 'Lisa White']",0.25
https://www.nsf.gov/pubs/2026/nsf26127/nsf26127.htm,Gordon Vasquez,"['Gordon Vasquez', 'Ralph Whitehead', 'George Kirby', 'Lauren Macdonald', 'Jonathan Newman']",0.2
https://www.nsf.gov/pubs/2026/nsf26128/nsf26128.htm,Jennifer Carey,"['Jennifer Carey', 'Justin Russell Jr.', 'Alexandra Shepherd', 'Samuel Moore']",0.2875
https://www.nsf.gov/pubs/2026/nsf26129/nsf26129.htm,Donald Ortega,"['Donald Ortega', 'Matthew Kelley']",0.2375
https://www.nsf.gov/pubs/2026/nsf26130/nsf26130.htm,Amanda Johnson,"['Amanda Johnson', 'Jennifer Massey', 'Alexis Allen']",0.12857142857142856
https://www.nsf.gov/pubs/2026/nsf26131/nsf26131.htm,William Adams,"['William Adams', 'Joseph Buckley', 'Gabriel Anderson', 'James Allen', 'John Byrd']",0.21875
https://www.nsf.gov/pubs/2026/nsf26132/nsf26132.htm,Brian Martin,"['Brian Martin', 'Rachael Carter', 'John Brown', 'Lisa James', 'Anthony Patterson']",0.421875
https://www.nsf.gov/pubs/2026/nsf26133/nsf26133.htm,Jennifer Griffith,"['Jennifer Griffith', 'Alan Chavez', 'Helen Clark']",0.075
https://www.nsf.gov/pubs/2026/nsf26134/nsf26134.htm,Heather Odonnell,"['Heather Odonnell', 'Sara Smith']",0.096875
https://www.nsf.gov/pubs/2026/nsf26135/nsf26135.htm,Patricia Price,"['Patricia Price', 'Shelia Anderson']",0.175
https://www.nsf.gov/pubs/2026/nsf26136/nsf26136.htm,James Lowe,"['James Lowe', 'Amy Stevens', 'Stephanie Gibson']",0.2625
https://www.nsf.gov/pubs/2026/nsf26137/nsf26137.htm,Kaitlyn Jones,"['Kaitlyn Jones', 'Jeffrey Mcdonald', 'Robert Barron', 'Caleb Snyder']",0.1
https://www.nsf.gov/pubs/2026/nsf26138/nsf26138.htm,Angelica Brennan,"['Angelica Brennan', 'Gregory Leonard', 'Thomas Hines', 'Tara Thompson', 'David Thomas']",0.29166666666666663
https://www.nsf.gov/pubs/2026/nsf26139/nsf26139.htm,Holly Davis,"['Holly Davis', 'Michelle Baker']",0.05
https://www.nsf.gov/pubs/2026/nsf26140/nsf26140.htm,Joseph Alexander,"['Joseph Alexander', 'Ellen Potter', 'Jeffrey Houston', 'Andrew West']",0.275
https://www.nsf.gov/pubs/2026/nsf26141/nsf26141.htm,Jason Mcdonald,"['Jason Mcdonald', 'Amanda Johnson', 'Erik Krause IV', 'Allison Huff']",0.225
https://www.nsf.gov/pubs/2026/nsf26142/nsf26142.htm,Alex Wheeler,"['Alex Wheeler', 'Miguel Marquez']",0.05
https://www.nsf.gov/pubs/2026/nsf26143/nsf26143.htm,Tyler Smith,"['Tyler Smith', 'Stephanie Johnson', 'Elizabeth Gonzalez']",0.15000000000000002
https://www.nsf.gov/pubs/2026/nsf26144/nsf26144.htm,Tara Roach,"['Tara Roach', 'Richard Glass', 'Tiffany Kelley', 'William Hogan']",0.45000000000000007
https://www.nsf.gov/pubs/2026/nsf26145/nsf26145.htm,Amy Cochran,"['Amy Cochran', 'Geoffrey Bradley', 'Kristy Patrick', 'Katherine Gordon']",0.1
https://www.nsf.gov/pubs/2026/nsf26146/nsf26146.htm,Nathan Lucas,"['Nathan Lucas', 'Sylvia Roth', 'Carrie Gutierrez', 'Angela Sparks', 'Kimberly Campbell']",0.33333333333333337
https://www.nsf.gov/pubs/2026/nsf26147/nsf26147.htm,Mrs. Diana Ramos,"['Mrs. Diana Ramos', 'Sean Woodward']",0.05
https://www.nsf.gov/pubs/2026/nsf26148/nsf26148.htm,James Cook,"['James Cook', 'Christina Wilkerson', 'Amy Thornton', 'Christine Mclean']",0.1625
https://www.nsf.gov/pubs/2026/nsf26149/nsf26149.htm,Ernest Santiago,"['Ernest Santiago', 'Dennis Lewis', 'Joseph Martinez']",0.32499999999999996
https://www.nsf.gov/pubs/2026/nsf26150/nsf26150.htm,Steven Perez,"['Steven Perez', 'Julie Gates', 'Mrs. Karen Lambert DVM']",0.075
https://www.nsf.gov/pubs/2026/nsf26151/nsf26151.htm,Melanie Knight,"['Melanie Knight', 'Eduardo Reed']",0.2375
https://www.nsf.gov/pubs/2026/nsf26152/nsf26152.htm,Julie Garcia,"['Julie Garcia', 'Carrie Mcclure', 'Tiffany Porter', 'Robert Thomas']",0.2875
https://www.nsf.gov/pubs/2026/nsf26153/nsf26153.htm,Eric Walker,"['Eric Walker', 'Stephanie Camacho', 'Anne Kennedy']",0.15000000000000002
https://www.nsf.gov/pubs/2026/nsf26154/nsf26154.htm,Dennis Lewis,"['Dennis Lewis', 'Kevin Gordon', 'Tommy Hall', 'Nicole Morton']",0.19375
https://www.nsf.gov/pubs/2026/nsf26155/nsf26155.htm,Victoria Chen,"['Victoria Chen', 'Chad Mcmahon']",0.05
https://www.nsf.gov/pubs/2026/nsf26156/nsf26156.htm,Jeffrey Butler,"['Jeffrey Butler', 'Susan Reynolds']",0.05
https://www.nsf.gov/pubs/2026/nsf26157/nsf26157.htm,Maria Mccoy,"['Maria Mccoy', 'Ann Curry', 'Sandra Williams', 'Fred Rowe']",0.35
https://www.nsf.gov/pubs/2026/nsf26158/nsf26158.htm,Luke Murphy,"['Luke Murphy', 'Lisa Byrd', 'Christopher Ellis', 'Annette Serrano']",0.2875
https://www.nsf.gov/pubs/2026/nsf26159/nsf26159.htm,Margaret Ball,"['Margaret Ball', 'Victoria Blevins']",0.096875
https://www.nsf.gov/pubs/2026/nsf26160/nsf26160.htm,Brooke Kramer,"['Brooke Kramer', 'Cathy Smith', 'Kelly Wilson']",0.2
https://www.nsf.gov/pubs/2026/nsf26161/nsf26161.htm,Karen Blanchard,"['Karen Blanchard', 'Alicia Reed', 'Teresa Walsh', 'Carrie Acosta']",0.20714285714285713
https://www.nsf.gov/pubs/2026/nsf26162/nsf26162.htm,Melissa Manning,"['Melissa Manning', 'Monica Meyers']",0.05
https://www.nsf.gov/pubs/2026/nsf26163/nsf26163.htm,Andrew Ashley,"['Andrew Ashley', 'Scott Ramirez', 'Virginia Burns', 'Gene Arroyo']",0.1
https://www.nsf.gov/pubs/2026/nsf26164/nsf26164.htm,Michael Le,"['Michael Le', 'John Anderson', 'John Byrd', 'Gregory Jones']",0.1
